Datetime,Open,High,Low,Close,Volume,rsi,macd,obv,so,action,change_pct,change_shares,profits,shares,curr_capital
2024-09-24 11:15:00-04:00,227.3800048828125,227.47039794921875,226.92999267578125,227.01210021972656,579336,47.10772007963332,0.16567774197555235,-1142448.0,40.139202964402784,hold,0.0,0.0,0.0,0.0,10000.0
2024-09-24 11:30:00-04:00,227.0200042724609,227.1199951171875,226.6999969482422,226.85629272460935,586651,45.73647545139944,0.149915043847894,-1729099.0,37.10407112313357,hold,0.0,0.0,0.0,0.0,10000.0
2024-09-24 11:45:00-04:00,226.8300018310547,227.6150054931641,226.80999755859372,227.4499969482422,750622,51.52665844083005,0.1733422575444335,-978477.0,37.84277673281579,hold,0.0,0.0,0.0,0.0,10000.0
2024-09-24 12:00:00-04:00,227.46499633789065,227.7393951416016,227.4600067138672,227.72000122070312,523591,53.934064591678315,0.19905199875382762,-454886.0,44.37925763115406,hold,0.0,0.0,0.0,0.0,10000.0
2024-09-24 12:15:00-04:00,227.7100067138672,227.7100067138672,227.44000244140625,227.5500030517578,1023709,52.17701536145431,0.1963110292170403,-1478595.0,50.78470739903207,hold,0.0,0.0,0.0,0.0,10000.0
2024-09-24 12:30:00-04:00,227.5399932861328,227.75999450683597,227.3300018310547,227.43719482421875,538223,50.98991808464893,0.17908368742791747,-2016818.0,50.666497594240276,hold,0.0,0.0,0.0,0.0,10000.0
2024-09-24 12:45:00-04:00,227.44500732421875,227.5500030517578,226.97000122070312,227.0,517518,46.56797313841918,0.1325698911597086,-2534336.0,44.01828800078891,hold,0.0,0.0,0.0,0.0,10000.0
2024-09-24 13:00:00-04:00,227.01950073242188,227.1898956298828,226.80999755859372,227.0800018310547,551428,47.465775902064415,0.1028423713334666,-1982908.0,47.60848163117544,hold,0.0,0.0,0.0,0.0,10000.0
2024-09-24 13:15:00-04:00,227.0850067138672,227.2998962402344,227.0200042724609,227.2400054931641,542010,49.30060959194869,0.09006566148044655,-1440898.0,56.68990919321967,hold,0.0,0.0,0.0,0.0,10000.0
2024-09-24 13:30:00-04:00,227.24220275878903,227.47999572753903,227.1499938964844,227.29800415039065,477638,49.98255341506221,0.08186816819963531,-963260.0,70.76530147988774,hold,0.0,0.0,0.0,0.0,10000.0
2024-09-24 13:45:00-04:00,227.3000030517578,227.42999267578125,227.19000244140625,227.2899932861328,481088,49.88275069601016,0.07257139772919009,-1444348.0,76.03979392968785,hold,0.0,0.0,0.0,0.0,10000.0
2024-09-24 14:00:00-04:00,227.32000732421875,227.38999938964844,226.8999938964844,227.1450042724609,464759,48.01407926554928,0.054165943298299726,-1909107.0,73.26331093073935,hold,0.0,0.0,0.0,0.0,10000.0
2024-09-24 14:15:00-04:00,227.14990234375,227.1598052978516,226.80999755859372,226.8791046142578,513003,44.706426751590946,0.02317649655424142,-2422110.0,53.185951816204735,hold,0.0,0.0,0.0,0.0,10000.0
2024-09-24 14:30:00-04:00,226.8699951171875,227.05880737304688,226.5399932861328,226.92999267578125,542008,45.48050683771501,0.006087993502023048,-1880102.0,38.26416675310691,hold,0.0,0.0,0.0,0.0,10000.0
2024-09-24 14:45:00-04:00,226.92999267578125,226.9850006103516,226.7100067138672,226.8699951171875,460820,44.68620230607006,-0.008482196778309789,-2340922.0,25.30447433043118,hold,0.0,0.0,0.0,0.0,10000.0
2024-09-24 15:00:00-04:00,226.8600006103516,226.99989318847656,226.83999633789065,226.8950042724609,454114,45.11648491257574,-0.015265901420360557,-1886808.0,29.371888836079286,hold,0.0,0.0,0.0,0.0,10000.0
2024-09-24 15:15:00-04:00,226.88999938964844,227.08999633789065,226.8650054931641,227.0260009765625,542614,47.423538574821585,-0.010014902869520365,-1344194.0,31.995063828366455,hold,0.0,0.0,0.0,0.0,10000.0
2024-09-24 15:30:00-04:00,227.0399932861328,227.25,227.00999450683597,227.05999755859372,1275637,48.03405058843868,-0.0036635467202976446,-68557.0,37.18638216974519,hold,0.0,0.0,0.0,0.0,10000.0
2024-09-24 15:45:00-04:00,227.08990478515625,227.5,226.3699951171875,227.3600006103516,3381322,53.198646791123494,0.020028805092015947,3312765.0,51.227787499848624,hold,0.0,0.0,0.0,0.0,10000.0
2024-09-25 09:30:00-04:00,225.25,226.0500030517578,224.6100006103516,225.57000732421875,4192989,32.46594308427751,-0.08007616856659337,-880224.0,48.83332296467197,hold,0.0,0.0,0.0,0.0,10000.0
2024-09-25 09:45:00-04:00,225.58999633789065,226.97000122070312,225.5500030517578,226.88999938964844,1682408,48.427581154202166,-0.05387272991301993,802184.0,60.92313950243227,hold,0.0,0.0,0.0,0.0,10000.0
2024-09-25 10:00:00-04:00,226.8950042724609,227.2899932861328,226.6100006103516,227.1300048828125,1272944,50.70875785183048,-0.018674686123764397,2075128.0,66.24778951469298,hold,0.0,0.0,0.0,0.0,10000.0
2024-09-25 10:15:00-04:00,227.1100006103516,227.2100067138672,226.1300048828125,226.38499450683597,1325795,44.176562456951274,-0.04250298591204396,749333.0,75.8361976567987,hold,0.0,0.0,0.0,0.0,10000.0
2024-09-25 10:30:00-04:00,226.2700042724609,226.6000061035156,226.1999969482422,226.3999938964844,1300796,44.332043492079315,-0.05347981485191984,2050129.0,70.18446067121123,hold,0.0,0.0,0.0,0.0,10000.0
2024-09-25 10:45:00-04:00,226.5399932861328,226.7998962402344,226.33099365234372,226.3710021972656,892903,44.0765070849257,-0.058511684531454,1157226.0,61.43010258765881,hold,0.0,0.0,0.0,0.0,10000.0
2024-09-25 11:00:00-04:00,226.37989807128903,226.6499938964844,226.0200042724609,226.1110992431641,748661,41.75299520095056,-0.07415644686730122,408565.0,58.2709869992273,hold,0.0,0.0,0.0,0.0,10000.0
2024-09-25 11:15:00-04:00,226.1100006103516,226.1300048828125,225.3800048828125,225.4499969482422,1163370,36.48448230083352,-0.12106762753448552,-754805.0,47.313695778048285,hold,0.0,0.0,0.0,0.0,10000.0
2024-09-25 11:30:00-04:00,225.3999938964844,225.8820037841797,225.32000732421875,225.76400756835935,924649,40.335510480689166,-0.12261146606409648,169844.0,40.312602847251334,hold,0.0,0.0,0.0,0.0,10000.0
2024-09-25 11:45:00-04:00,225.7698974609375,225.7698974609375,225.32000732421875,225.50999450683597,713190,38.311899909410954,-0.13160949090903085,-543346.0,33.37944410125296,hold,0.0,0.0,0.0,0.0,10000.0
2024-09-25 12:00:00-04:00,225.52999877929688,225.6150054931641,225.38999938964844,225.50010681152344,524401,38.23149466643386,-0.12892848879205515,-1067747.0,33.957412657933126,hold,0.0,0.0,0.0,0.0,10000.0
2024-09-25 12:15:00-04:00,225.5200042724609,225.98989868164065,225.4588928222656,225.8701019287109,611074,43.04813512804615,-0.0945307536731087,-456673.0,35.18110796079465,hold,0.0,0.0,0.0,0.0,10000.0
2024-09-25 12:30:00-04:00,225.8600006103516,226.0200042724609,225.6499938964844,225.69500732421875,474827,41.402749227529256,-0.07662766877764121,-931500.0,37.31505094183789,hold,0.0,0.0,0.0,0.0,10000.0
2024-09-25 12:45:00-04:00,225.69000244140625,225.8800048828125,225.5399932861328,225.7998962402344,974503,42.81286029549737,-0.05195907623784257,43003.0,41.84827859852693,hold,0.0,0.0,0.0,0.0,10000.0
2024-09-25 13:00:00-04:00,225.8000030517578,225.88169860839844,225.27099609375,225.4199981689453,761205,39.13911334437585,-0.055162710694099615,-718202.0,29.774236308543195,hold,0.0,0.0,0.0,0.0,10000.0
